ts (ns),tx (m),ty (m),tz (m),qx,qy,qz,qw
2990270000000,-0.061432933211934,0.88765840132516,1.4847842836604,0.05332841705538,0.90745166540176,-0.41675408502567,0.0018940718986918
2990280000000,-0.059017062711732,0.88667912017309,1.4842577063128,0.053892148630678,0.90756269596244,-0.41644045443759,0.0017138031305646
2990290000000,-0.056577115932815,0.88564135791352,1.4837358507214,0.054359510916706,0.90764839297782,-0.41619356896443,0.0015334439454047
2990300000000,-0.054113663740879,0.884549377208,1.4832159234293,0.054751679552981,0.90771584729451,-0.41599565127555,0.0013462081464782
2990310000000,-0.0516272886308,0.88341083788839,1.4826926451137,0.05510404750565,0.90777683332212,-0.41581661428479,0.00114372937883
2990320000000,-0.049118656503336,0.88223319510241,1.4821607352406,0.055452007647262,0.90784303938394,-0.41562633291861,0.00091764625169378
2990330000000,-0.046588598394874,0.88102354624595,1.4816148645612,0.0558309453007,0.90792607879211,-0.41539463878842,0.00065959218571595
2990340000000,-0.044037180578727,0.87978747330688,1.4810507740294,0.056270790397304,0.9080345024122,-0.41509855318517,0.00036293342405649
2990350000000,-0.041459997995995,0.87852548426929,1.4804694321441,0.056776825566773,0.90816329831944,-0.41474789309622,2.8919851604834e-05
2990360000000,-0.038851345722655,0.87723670229537,1.4798733263578,0.057347340155387,0.90830362965236,-0.41436177915279,-0.00033899082286707
2990370000000,-0.03620547960745,0.87592026990799,1.4792650333138,0.057980614263972,0.90844667706767,-0.41395934533534,-0.00073736274952461
2990380000000,-0.033516610251024,0.87457534378681,1.4786472884552,0.058674931474446,0.9085836463161,-0.41355973940201,-0.0011627592830434
2990390000000,-0.030780259182981,0.87320268537854,1.4780237472337,0.059427565750366,0.90870773459518,-0.41317794422353,-0.0016136675936708
2990400000000,-0.027998026560909,0.87181045364195,1.4774014288935,0.060231129782592,0.90882108629699,-0.41280993802272,-0.0020974214512446
2990410000000,-0.025173170062646,0.87040894055827,1.4767882773453,0.061076907452719,0.90892838509152,-0.41244626021414,-0.0026238495208939
2990420000000,-0.022308844101758,0.86900852565925,1.4761921523135,0.061956176338452,0.90903430983476,-0.41207741747854,-0.0032027739511798
2990430000000,-0.019408118318438,0.86761971840846,1.4756207185644,0.062860203030216,0.90914352261495,-0.41169390761028,-0.0038440341902812
2990440000000,-0.016473279750385,0.86624997467603,1.4750795729872,0.063777276265811,0.9092564768212,-0.41129600928252,-0.0045509492504133
2990450000000,-0.013503195033708,0.86489224729506,1.4745660610277,0.064682116346656,0.90935462050761,-0.41092863112616,-0.0052969903866332
2990460000000,-0.010495780015484,0.86353538862039,1.4740752855422,0.065545487704413,0.90941420155773,-0.4106495221058,-0.0060472341602775
2990470000000,-0.0074488625339288,0.86216843111087,1.4736026456891,0.066338073163584,0.90941170545302,-0.41051652790748,-0.0067668566385272
2990480000000,-0.004360027957444,0.86078078625867,1.4731441333922,0.067030540528623,0.90932376758334,-0.41058753081242,-0.0074210434469565
2990490000000,-0.0012276330182058,0.8593632778523,1.4726982924474,0.06760249642775,0.90913632107167,-0.41089823423665,-0.0079808073657774
2990500000000,0.0019448669521904,0.85791090190957,1.4722718999527,0.06807425877639,0.90887775854749,-0.411382804459,-0.0084441402868631
2990510000000,0.0051524632372922,0.85641975793913,1.4718738941517,0.068477872967021,0.90858859831044,-0.41194636394706,-0.0088166413656473
2990520000000,0.0083899699238432,0.85488576262658,1.4715128640738,0.068845379025532,0.90830945228068,-0.41249408736453,-0.0091038768501518
2990530000000,0.011651933462018,0.85330447957273,1.4711967869785,0.069208729025086,0.90808108799266,-0.41293121135837,-0.0093115059421834
2990540000000,0.014933131437677,0.85167555612943,1.4709307781951,0.069597521587588,0.90793888993358,-0.41317543250501,-0.009445586765119
2990550000000,0.018230601174518,0.85001924948083,1.4707099422606,0.070030966793218,0.90789295690213,-0.41320157237593,-0.009513310862566
2990560000000,0.021542099539692,0.84836169793558,1.4705265851428,0.070525293210825,0.90794595766246,-0.41300078659365,-0.0095221455015706
2990570000000,0.024865367367219,0.84672886689684,1.4703730594319,0.071096710386732,0.90810034042124,-0.41256413854304,-0.0094795088088714
2990580000000,0.028198066511256,0.84514644366197,1.4702417934942,0.071761409613372,0.90835830219879,-0.41188259342214,-0.0093927712999129
2990590000000,0.031536226529745,0.84363354957248,1.4701248770182,0.072526213174102,0.90871320704308,-0.41096754264375,-0.0092700939293287
2990600000000,0.034868937915078,0.84218057594712,1.4700125859678,0.073354779890323,0.90911892610443,-0.40992513496387,-0.0091234966332152
2990610000000,0.03818334623212,0.84076989057712,1.4698946335812,0.07419839054307,0.90951851236689,-0.40888908058616,-0.0089662857493305
2990620000000,0.041466720089018,0.83938426525805,1.4697607735174,0.075008405284932,0.90985573713013,-0.40799341583872,-0.0088118885752882
2990630000000,0.044706543975122,0.83800700459129,1.4696009507226,0.075736241821608,0.91007498098154,-0.40737245528277,-0.0086737156445774
2990640000000,0.047893193780303,0.83662520628079,1.4694094303195,0.076343771610603,0.91013553209467,-0.40712601178069,-0.008564594945151
2990650000000,0.051029352731183,0.83524106855631,1.4691990519946,0.076841215537459,0.91006418249755,-0.40719337230362,-0.0084952270010229
2990660000000,0.054121184307665,0.83386096694463,1.4689878915354,0.077252761096117,0.90990693836285,-0.40746722379827,-0.0084756092587695
2990670000000,0.057174732138776,0.83249109978288,1.4687936863012,0.077602618491164,0.90970967938775,-0.40784018328096,-0.0085157344312902
2990680000000,0.060195893449689,0.83113740706211,1.4686335599443,0.077915038677888,0.90951834025285,-0.40820489059066,-0.0086257051527946
2990690000000,0.063190391952728,0.82980615881055,1.4685201586121,0.078215507900883,0.90937247193934,-0.40846827224099,-0.0088154509356416
2990700000000,0.06616395486692,0.82850648678634,1.4684486774594,0.078535234007929,0.90928146173287,-0.40860341436844,-0.0090934116098374
2990710000000,0.069122354850663,0.82724831841998,1.4684094497924,0.078907098804713,0.90924582483344,-0.40860257616793,-0.0094675514319243
2990720000000,0.07207137392373,0.82604140659399,1.4683930535664,0.079364003199762,0.90926592668336,-0.40845796644056,-0.0099458141950914
2990730000000,0.075016724296184,0.82489515906505,1.4683903571752,0.079938857473567,0.90934195445021,-0.4081617068555,-0.010536128287353
2990740000000,0.077963143603543,0.82381702547076,1.468394234872,0.080654033486816,0.90947262583184,-0.40771080977312,-0.011241233872886
2990750000000,0.080911465736877,0.82280762608155,1.4684059929333,0.081482785192989,0.90965067070844,-0.40712560469237,-0.012039725941994
2990760000000,0.083861563860451,0.8218658177521,1.4684295209779,0.082384071521882,0.90986722883741,-0.40643326552573,-0.012903151603504
2990770000000,0.086813572196562,0.82099093256412,1.4684690079529,0.083316890882112,0.91011366388474,-0.40566105450851,-0.013803019925707
2990780000000,0.089767960215476,0.82018306843413,1.4685290226913,0.084240300748031,0.91038161378603,-0.40483636320848,-0.014710813517619
2990790000000,0.092724323860434,0.81943926132712,1.4686134994255,0.085114501984815,0.91066067473629,-0.40399165572947,-0.015601254490808
2990800000000,0.095676824213029,0.81873827601255,1.468721779809,0.08590480166989,0.91092982912487,-0.40318251380993,-0.016464264893874
2990810000000,0.098617826172772,0.81805348752806,1.4688517135638,0.086577881480813,0.91116520335838,-0.40247130489727,-0.017294258049166
2990820000000,0.10153958093597,0.81735839930896,1.4690010774762,0.087100348176437,0.91134318470625,-0.40192043742002,-0.018085657884218
2990830000000,0.1044343759883,0.81662681407188,1.4691676604926,0.087438826571252,0.91144027121359,-0.40159233937243,-0.018832858925951
2990840000000,0.10729690881356,0.81583933833753,1.4693500675705,0.087572565789766,0.91144193048271,-0.40152601456995,-0.019532350153482
2990850000000,0.11013262030606,0.81500625785669,1.4695503721115,0.087539796008721,0.9113759377377,-0.40165037138283,-0.020190675954762
2990860000000,0.11295008777387,0.81414625804285,1.4697716506354,0.08739617782427,0.91128231948853,-0.40186201709343,-0.020817336691201
2990870000000,0.11575776223931,0.81327740832323,1.4700169001597,0.087197433386164,0.91120109129947,-0.40205756126059,-0.021421864034242
2990880000000,0.11856383487989,0.81241679907122,1.4702889673034,0.086999208665019,0.91117237820364,-0.40213359302496,-0.022013819550762
2990890000000,0.12137597467592,0.8115797543437,1.4705875533905,0.086851156712295,0.91122635445949,-0.40201073574877,-0.022600350858621
2990900000000,0.1242008272632,0.81077831665993,1.4708983131611,0.086775394201467,0.91134586874032,-0.40172322960186,-0.023177258021353
2990910000000,0.1270447546478,0.81002376930632,1.4712028833047,0.086785877922869,0.91149982294813,-0.4013388068823,-0.023737022748583
2990920000000,0.12991412366007,0.80932752156668,1.4714831153163,0.086896553106608,0.91165716261186,-0.40092526527533,-0.024272177088056
2990930000000,0.13281532835187,0.80870107534731,1.471721189202,0.087121436213123,0.91178691053382,-0.40055045869537,-0.024775293545863
2990940000000,0.13575315460633,0.80815503798422,1.4719030355548,0.087464128269756,0.91186247512487,-0.40027464672236,-0.025240045888422
2990950000000,0.13872478352579,0.80769586722283,1.472030607471,0.08787846245736,0.91187774742943,-0.40012202965936,-0.025665364996987
2990960000000,0.14172524984504,0.80732891042482,1.4721104107661,0.088303531557027,0.91183270890449,-0.4001061147789,-0.026051760074749
2990970000000,0.1447497278143,0.80705989910412,1.4721486216225,0.088678394598082,0.91172737725908,-0.40024040532453,-0.026399807450695
2990980000000,0.14779350262236,0.80689529581823,1.4721509051329,0.088942085978351,0.91156175677446,-0.40053843423796,-0.026710140888699
2990990000000,0.15085275563724,0.80684089898531,1.472122609149,0.089049987543119,0.91134060488506,-0.40099903625045,-0.026984709235106
2991000000000,0.15392771352831,0.80689503571517,1.4720701737025,0.089035186817395,0.9110915727795,-0.40155113850821,-0.027231685246005
2991010000000,0.15701972981495,0.80705351333343,1.472000439348,0.088953887302516,0.91084920204555,-0.40210300727572,-0.027461037973322
2991020000000,0.16013013060644,0.80731163100592,1.4719204146215,0.08886234443544,0.91064822029325,-0.40256299905528,-0.027682745705489
2991030000000,0.16326028372157,0.80766384417926,1.4718375374354,0.088816802769642,0.91052353001477,-0.40283952717992,-0.027906848203895
2991040000000,0.16641057608652,0.80810348662509,1.4717590225937,0.088860605818179,0.91049905764933,-0.40286890525798,-0.028140787649697
2991050000000,0.16957618368702,0.80862308175858,1.4716881652874,0.088975860446585,0.91054609297407,-0.4027204017459,-0.028379338347813
2991060000000,0.17275072351849,0.80921514868518,1.4716269686181,0.08912640244854,0.91062024211355,-0.40250282679892,-0.028613518807157
2991070000000,0.17592776825476,0.80987251936891,1.4715771315806,0.089276049326685,0.91067718742252,-0.40232502620816,-0.028834365112282
2991080000000,0.17910078182425,0.81058856242199,1.4715397192242,0.089388655695088,0.91067270119649,-0.40229589790492,-0.029032913346448
2991090000000,0.1822646200927,0.81135915592889,1.4715152531055,0.089440659993182,0.91057452801629,-0.40249406076575,-0.029204936503766
2991100000000,0.18542146612059,0.8121891822018,1.4715054326351,0.089468432178817,0.91040766625328,-0.40285325680309,-0.029368935184349
2991110000000,0.18857574627694,0.81308600286151,1.4715124682797,0.089526306871468,0.91021424562129,-0.40326400441072,-0.029550130162963
2991120000000,0.19173202297568,0.81405657032146,1.47153887103,0.089668688795421,0.91003651899358,-0.40361688315885,-0.029773679263507
2991130000000,0.19489513343388,0.81510703003211,1.4715878139276,0.089949981636336,0.90991683375098,-0.40380251126557,-0.030064736084512
2991140000000,0.1980700707044,0.81624113329618,1.4716619457321,0.090412986488544,0.90988563198502,-0.40374109115181,-0.030442731431141
2991150000000,0.20126075547059,0.8174561474049,1.4717571991061,0.091045133343681,0.90991638429126,-0.40349496369767,-0.030899378041678
